customer_id,gender,age,city,booking_source,membership_type,membership_duration_months,loyalty_member,total_visits,days_since_last_visit,avg_visit_gap_days,preferred_service,num_services_used,has_preferred_employee,employee_change_count,avg_spend_per_visit,last_visit_spend,total_spend,products_purchased,product_spend,feedback_given,avg_rating,num_complaints,offers_redeemed,appointments_cancelled,appointments_no_show,avg_advance_booking_days,sms_sent,sms_responses,sms_response_rate,referrals_made,visit_time_preference,churn_risk_category,churn
CUST06269,Male,23,Akola,Walk-in,Silver,5,0,14,355,26,Threading,4,0,3,569.96,772.76,8848.62,1,785.61,1,3.3,1,4,4,1,5,5,2,0.4,0,Evening,High,1
CUST06270,Female,43,Aurangabad,Walk-in,Silver,21,1,1,416,180,Hair_Color,7,0,3,463.72,635.76,431.94,3,1108.13,1,4.8,0,2,4,0,8,15,15,1,2,Morning,Medium,1
CUST06271,Male,18,Pune,Walk-in,Silver,9,0,1,498,180,Haircut,5,1,4,852.03,834.66,744.22,4,3060.31,0,3.5,1,0,3,2,9,14,8,0.57,0,Evening,High,1
CUST06272,Female,36,Nagpur,Website,Gold,11,0,22,499,16,Facial,6,1,0,1399.29,1740.8,30163.33,2,925.7,1,3.9,0,5,3,1,7,17,17,1,5,Morning,High,1
CUST06273,Male,24,Aurangabad,Website,Platinum,43,1,17,369,21,Manicure,4,0,2,2155.07,1616.79,41368.07,5,2793.96,0,3.9,0,0,2,0,5,18,14,0.78,0,Afternoon,Medium,0
CUST06274,Female,53,Solapur,Walk-in,Gold,6,0,11,274,33,Pedicure,4,0,3,899.52,1199.3,9699.8,1,663.13,0,3.2,3,1,3,0,9,17,2,0.12,0,Evening,High,1
CUST06275,Female,29,Aurangabad,Walk-in,Silver,6,0,2,236,180,Threading,7,1,1,724.83,682.87,1371.87,4,1132.97,1,4.4,1,5,0,0,11,14,13,0.93,3,Weekend,Medium,0
CUST06276,Female,37,Latur,Walk-in,Silver,15,1,8,222,45,Detan,7,1,0,383.24,473.76,3243.61,3,1133.46,1,4.7,1,5,4,0,4,1,1,1,1,Afternoon,Medium,0
CUST06277,Male,40,Aurangabad,Walk-in,Silver,11,0,5,214,73,Detan,3,1,0,328.89,381.2,1603.55,0,0,0,3.7,1,2,2,2,5,6,2,0.33,5,No_Preference,Medium,1
CUST06278,Male,42,Solapur,Walk-in,Silver,22,1,4,462,91,Keratin,2,0,3,708.29,695.61,3002.33,1,691.8,0,3.3,1,1,1,0,8,8,8,1,3,Morning,High,1
CUST06279,Female,47,Akola,Walk-in,Silver,22,1,3,374,121,Facial,1,0,0,526.47,396.79,1399.39,4,674.44,1,4.1,1,3,2,0,12,5,3,0.6,2,Weekend,Medium,1
CUST06280,Male,46,Akola,Walk-in,Silver,18,1,8,398,45,Facial,5,1,0,893.63,1010.59,7058.1,0,0,1,3.1,1,3,2,2,1,8,3,0.38,1,Afternoon,High,1
CUST06281,Female,48,Solapur,Walk-in,Silver,23,1,14,159,26,Threading,5,1,0,636.86,477.89,7795.03,1,424.67,0,3.9,1,4,3,2,1,15,10,0.67,5,Weekend,Medium,1
CUST06282,Female,35,Nagpur,AI Calling,Silver,19,1,10,430,36,Pedicure,7,0,0,332.68,456.29,3523.85,0,0,0,4.1,0,3,1,1,5,2,1,0.5,4,Afternoon,High,1
CUST06283,Female,58,Mumbai,Walk-in,Silver,12,0,6,188,60,Facial,5,0,1,384.7,384.77,2488.12,4,1489.33,0,4.5,0,5,2,0,10,2,1,0.5,4,Morning,Low,0
CUST06284,Female,36,Pune,Walk-in,Gold,28,1,22,279,16,Waxing,4,0,1,673.75,608.88,13228.87,5,1989.75,1,2.9,1,0,4,1,8,17,15,0.88,3,Evening,Medium,1
CUST06285,Male,21,Kolhapur,Walk-in,Silver,7,0,11,466,33,Threading,3,0,1,342.44,289.64,3273.63,4,943.61,1,2.8,3,4,3,0,6,19,0,0,4,Afternoon,High,1
CUST06286,Female,18,Amravati,Walk-in,Silver,16,1,5,465,73,Blowout,5,1,2,623.47,468.91,3031.44,4,2965.78,1,3.8,0,2,3,2,9,6,4,0.67,2,Morning,High,1
CUST06287,Female,58,Nagpur,Walk-in,Gold,25,1,19,376,19,Cleanup,4,1,1,1426.51,1705.72,29820.21,3,2114.26,0,3.7,0,3,3,2,11,13,11,0.85,0,No_Preference,High,1
CUST06288,Female,32,Aurangabad,Website,Gold,14,1,28,202,13,Blowout,7,0,2,959.63,1337.16,24679.96,4,2009.39,1,3.5,1,4,0,1,5,3,1,0.33,5,Afternoon,Medium,1
CUST06289,Female,25,Amravati,AI Calling,Silver,4,0,10,215,36,Massage,6,0,3,384.19,392.4,3929.22,1,789.82,0,4.6,1,5,0,1,0,17,11,0.65,2,Afternoon,Medium,0
CUST06290,Female,32,Amravati,Website,Platinum,40,1,53,209,7,Blowout,3,1,0,1920.06,2291.11,92190.71,5,3470.19,0,3.7,0,2,0,0,1,7,4,0.57,0,Evening,Medium,1
CUST06291,Male,32,Solapur,Website,Silver,17,1,1,486,180,Keratin,1,0,1,469.61,487.98,491.16,5,926.87,0,4.5,1,7,3,1,12,12,4,0.33,4,No_Preference,High,1
CUST06292,Female,56,Nashik,Website,Silver,15,1,12,158,30,Detan,3,0,3,301.79,296.74,3288.25,3,737.28,1,3.4,1,1,3,0,12,18,12,0.67,4,Morning,Medium,0
CUST06293,Female,39,Mumbai,Website,Silver,8,0,3,308,121,Waxing,2,1,0,614.58,586.23,1766.9,4,1155.65,1,4.9,0,2,1,2,1,18,16,0.89,2,Morning,Medium,1
CUST06294,Male,35,Mumbai,AI Calling,Silver,14,1,11,243,33,Keratin,1,1,3,882.48,1170.58,10358.67,5,1247.89,0,4.7,0,3,1,1,4,7,2,0.29,4,Weekend,Medium,1
CUST06295,Female,33,Nashik,Walk-in,Gold,18,1,29,463,12,Cleanup,6,1,4,854.25,1052.65,25845.12,4,2179.35,0,3.8,0,1,4,1,4,14,2,0.14,5,Weekend,High,1
CUST06296,Female,19,Pune,AI Calling,Silver,8,0,13,211,28,Hair_Color,1,0,0,871.53,1134.01,11111.44,4,2424.29,1,4.2,0,0,0,1,13,4,0,0,5,Weekend,Low,0
CUST06297,Male,53,Nashik,Website,Silver,14,1,3,478,121,Detan,6,1,0,378.26,290.34,1084.44,1,735.87,0,3.2,1,0,3,0,9,14,1,0.07,5,Evening,High,1
CUST06298,Male,37,Kolhapur,Website,Platinum,32,1,55,249,7,Blowout,1,1,2,1866.11,1779.37,114669.72,0,0,1,5,1,6,4,0,1,2,2,1,2,Morning,Medium,0
CUST06299,Female,33,Kolhapur,Website,Silver,16,1,2,443,180,Hair_Color,4,1,0,508.51,430.22,909.47,3,758.08,0,4,0,5,4,0,4,11,9,0.82,0,Evening,High,1
CUST06300,Male,20,Solapur,Walk-in,Gold,29,1,28,246,13,Pedicure,6,0,3,1268.85,1040.29,35275.1,4,687.18,1,3.5,1,7,4,0,9,11,2,0.18,4,No_Preference,Medium,0
CUST06301,Female,47,Aurangabad,AI Calling,Silver,7,0,12,287,30,Pedicure,1,0,4,897.58,1182.34,10760.9,2,880.37,1,4.1,1,7,1,2,3,5,4,0.8,4,Evening,Medium,0
CUST06302,Female,19,Amravati,Walk-in,Silver,17,1,1,302,180,Manicure,7,1,4,813.85,1076.2,773.2,3,2348.76,0,4,1,2,0,2,10,5,0,0,0,Evening,Medium,0
CUST06303,Female,52,Mumbai,Website,Silver,5,0,11,189,33,Facial,4,0,1,651.65,717.03,7947.71,3,1342.54,1,3.2,1,0,4,1,1,8,0,0,1,Afternoon,Medium,1
CUST06304,Female,43,Mumbai,AI Calling,Gold,29,1,26,483,14,Pedicure,2,0,1,1411.95,1244.66,31303.49,0,0,1,3.9,1,6,4,2,10,16,3,0.19,5,Weekend,High,1
CUST06305,Female,22,Nashik,Website,Gold,7,0,18,398,20,Threading,1,0,3,716.69,990.75,14216.82,3,1763.39,0,2.9,3,5,0,2,4,5,0,0,1,Evening,High,1
CUST06306,Female,19,Nashik,Walk-in,Silver,18,1,4,176,91,Manicure,5,1,1,413.09,320.92,1526.23,1,166.63,1,3.9,1,0,2,1,1,3,3,1,3,Afternoon,Medium,0
CUST06307,Male,37,Nashik,Walk-in,Silver,19,1,9,174,40,Haircut,4,0,4,793.69,987.1,6104.24,5,3315.97,1,4,0,0,4,2,8,3,0,0,3,Afternoon,Medium,0
CUST06308,Male,51,Pune,Website,Platinum,53,1,19,298,19,Facial,4,0,4,2409.16,2241.12,46017.22,3,2024.74,1,2.5,2,4,3,1,11,16,7,0.44,3,Morning,High,1
CUST06309,Female,51,Nashik,Website,Platinum,41,1,33,344,11,Cleanup,3,0,2,2338.36,2296.04,71822.9,5,1886.57,0,2.8,1,6,1,1,0,1,0,0,5,No_Preference,High,1
CUST06310,Female,37,Aurangabad,Website,Gold,34,1,6,474,60,Facial,6,0,0,611.75,771.15,3611.36,1,398.16,0,3.7,0,0,3,2,12,2,2,1,0,Weekend,High,1
CUST06311,Male,42,Amravati,AI Calling,Silver,20,1,12,313,30,Blowout,1,1,0,392.65,284.81,4447.6,1,252.05,1,4.7,1,0,4,2,8,13,8,0.62,5,No_Preference,Medium,0
CUST06312,Female,37,Nagpur,Walk-in,Gold,13,1,15,444,24,Facial,1,1,1,636.74,654.6,8996.89,5,920.73,1,4.6,1,4,2,2,0,3,3,1,1,Weekend,High,1
CUST06313,Female,42,Nagpur,AI Calling,Silver,23,1,9,143,40,Detan,7,1,3,872.35,860.98,8432.08,1,771.44,0,3.4,1,7,0,1,8,10,1,0.1,3,Weekend,Medium,0
CUST06314,Male,31,Aurangabad,Walk-in,Gold,31,1,10,286,36,Threading,3,0,0,1364.39,1205.61,14929.28,4,948.07,1,3.8,1,4,1,2,2,15,8,0.53,1,No_Preference,Medium,1
CUST06315,Male,61,Latur,Walk-in,Silver,17,1,12,458,30,Hair_Color,6,1,0,665.34,914.43,8539.6,3,2283.1,1,4,1,2,0,0,10,1,0,0,5,Afternoon,High,1
CUST06316,Female,60,Kolhapur,Walk-in,Gold,16,1,15,399,24,Waxing,6,0,4,1364.79,1430.55,20656.53,5,2803.57,1,3.2,1,6,1,1,8,7,4,0.57,5,Afternoon,High,1
CUST06317,Female,60,Nagpur,AI Calling,Silver,8,0,5,345,73,Facial,4,0,1,402,403.7,2087.12,5,3957.81,1,2.8,3,4,0,2,5,19,13,0.68,5,Morning,High,1
CUST06318,Female,56,Pune,Website,Gold,30,1,9,281,40,Keratin,4,0,3,1415,1673.35,14549.27,0,0,0,4.3,0,1,1,0,12,1,1,1,2,Evening,Medium,0
CUST06319,Female,29,Latur,Website,Gold,25,1,14,161,26,Detan,3,1,2,1312.91,1602.36,17214.36,5,3398.27,1,3.5,0,3,0,0,7,3,1,0.33,2,Afternoon,Low,0
CUST06320,Male,22,Akola,Walk-in,Gold,6,0,5,185,73,Facial,2,1,3,1251.84,1106.34,5490.88,5,1576.67,1,3.7,0,4,0,1,13,1,0,0,0,Evening,Low,0
CUST06321,Female,19,Pune,AI Calling,Gold,25,1,11,425,33,Blowout,4,0,1,1269.36,1157.89,14949.1,1,194.4,1,4.4,0,0,0,1,11,10,8,0.8,0,No_Preference,Medium,0
CUST06322,Female,33,Mumbai,AI Calling,Platinum,46,1,43,156,8,Waxing,7,1,3,2249.65,1634.51,91809.44,1,598.23,1,2.7,3,1,2,0,12,1,0,0,1,Morning,Medium,1
CUST06323,Female,47,Nagpur,Walk-in,Platinum,49,1,52,340,7,Blowout,7,0,0,977.04,1362.29,48414.07,2,1461.24,1,3,1,7,1,0,8,9,7,0.78,0,Morning,Medium,0
CUST06324,Male,60,Kolhapur,Website,Silver,7,0,8,343,45,Waxing,1,1,3,648.2,453.84,5872.6,5,959.73,0,3.4,1,5,2,2,12,9,2,0.22,1,Weekend,High,1
CUST06325,Male,55,Nashik,Website,Silver,4,0,2,488,180,Blowout,2,1,1,386.62,400.52,720.73,5,2435.34,0,3.6,1,5,2,1,12,17,11,0.65,3,No_Preference,High,1
CUST06326,Male,62,Nashik,AI Calling,Gold,21,1,20,345,18,Massage,5,1,3,1274.53,1289.07,21848.46,0,0,1,4.9,0,2,0,1,11,11,7,0.64,2,Evening,Medium,0
CUST06327,Female,59,Amravati,Walk-in,Platinum,29,1,13,490,28,Cleanup,3,0,1,957.04,1208.99,10885.03,1,608.5,0,2.7,3,5,2,2,10,15,5,0.33,2,Afternoon,High,1
CUST06328,Female,41,Kolhapur,Website,Silver,2,0,4,246,91,Facial,4,0,0,347.2,259.9,1507.26,0,0,0,4.4,0,4,0,0,10,16,13,0.81,0,Weekend,Medium,0
CUST06329,Female,47,Mumbai,AI Calling,Gold,33,1,26,394,14,Haircut,4,1,4,824.93,757.33,23544.1,4,2850.74,1,3.5,0,6,1,1,8,1,0,0,1,Evening,Medium,1
CUST06330,Male,54,Solapur,Website,Silver,3,0,6,354,60,Waxing,3,1,3,557.52,672.13,3291.67,2,720.71,1,4.5,0,4,4,1,3,17,13,0.76,2,Afternoon,Medium,0
CUST06331,Male,56,Nagpur,Walk-in,Silver,5,0,11,481,33,Hair_Color,6,0,0,536.69,743.62,5402.68,2,683.67,0,3.6,1,1,4,2,0,15,11,0.73,1,Morning,High,1
CUST06332,Female,28,Amravati,Walk-in,Gold,27,1,20,482,18,Threading,6,1,4,1102.32,1540.3,23727.84,1,192.71,0,3.2,1,3,3,0,12,13,12,0.92,0,Weekend,High,1
CUST06333,Female,31,Kolhapur,Website,Gold,35,1,6,160,60,Waxing,7,0,0,707.3,584.25,3796.77,5,2665.19,0,3,2,4,4,0,3,8,1,0.12,5,Afternoon,Medium,0
CUST06334,Female,40,Akola,Website,Gold,29,1,11,233,33,Waxing,4,0,4,995.05,746.41,9746.57,1,416.86,1,3,2,1,3,1,13,6,3,0.5,1,Evening,Medium,0
CUST06335,Male,33,Pune,Website,Platinum,50,1,14,332,26,Detan,4,0,4,1715.95,1792.2,21019.46,3,2298.69,0,4.3,1,6,0,1,7,14,2,0.14,3,Evening,Medium,1
CUST06336,Female,38,Mumbai,Walk-in,Silver,16,1,14,209,26,Hair_Color,7,0,2,488.79,354.28,5971.5,4,897.14,1,2.9,1,2,0,2,12,19,15,0.79,3,Afternoon,Medium,0
CUST06337,Male,21,Kolhapur,Walk-in,Silver,1,0,7,223,52,Hair_Color,6,1,4,319.08,328.26,2203.47,0,0,0,4.3,1,5,4,2,10,8,5,0.62,4,Afternoon,Medium,0
CUST06338,Male,50,Nagpur,Website,Platinum,27,1,26,326,14,Manicure,7,1,4,1531.14,2084.38,36372.07,2,634.08,1,2.8,3,4,2,2,8,9,6,0.67,4,Evening,High,1
CUST06339,Female,31,Pune,AI Calling,Gold,27,1,22,362,16,Haircut,6,1,0,656.16,846.09,13426.82,3,2289.65,0,4.2,0,5,4,1,5,15,8,0.53,4,Morning,Medium,1
CUST06340,Male,36,Kolhapur,Website,Silver,16,1,8,338,45,Threading,1,1,1,354.67,259.67,2867.96,0,0,1,4.8,1,0,1,2,4,13,7,0.54,0,No_Preference,Medium,0
CUST06341,Male,22,Aurangabad,Website,Gold,13,1,16,276,22,Keratin,1,0,4,1163.63,832.55,18337.16,1,792.43,1,4,0,7,1,0,4,18,0,0,5,Weekend,Medium,1
CUST06342,Female,53,Amravati,Website,Platinum,23,1,59,309,7,Keratin,4,0,4,1878.6,1866.37,103581.28,0,0,0,3.1,2,1,4,2,2,15,3,0.2,2,Weekend,High,1
CUST06343,Female,48,Kolhapur,Website,Gold,16,1,9,295,40,Massage,4,0,1,970.68,754.7,9971.8,4,2821.19,1,4.4,0,4,3,1,4,5,5,1,0,Weekend,Medium,0
CUST06344,Female,62,Aurangabad,AI Calling,Gold,9,0,15,254,24,Cleanup,7,1,4,1454.38,1394.85,19489.63,3,1610.05,1,4.6,1,7,1,0,7,9,7,0.78,1,Morning,Medium,0
CUST06345,Female,35,Pune,Website,Silver,17,1,10,242,36,Haircut,4,0,3,316.45,376.17,3275.88,4,3152.21,1,4.7,0,2,1,0,10,19,14,0.74,3,Afternoon,Low,0
CUST06346,Male,61,Pune,Walk-in,Silver,10,0,12,239,30,Detan,7,0,3,737.25,689.33,9939.86,0,0,0,3.5,1,3,0,1,10,14,9,0.64,3,Afternoon,Medium,0
CUST06347,Male,48,Pune,AI Calling,Platinum,55,1,51,485,7,Threading,6,1,0,1246.15,1190.71,54688.25,3,1115.14,1,3.1,2,0,1,0,6,15,4,0.27,4,Afternoon,High,1
CUST06348,Female,47,Solapur,Walk-in,Gold,33,1,6,159,60,Detan,4,0,2,1013.83,766.23,6334.79,5,3065.82,0,4.2,0,4,3,0,4,2,2,1,5,No_Preference,Low,0
CUST06349,Female,38,Kolhapur,Website,Silver,21,1,13,185,28,Waxing,2,1,3,671.4,894.86,9645.49,4,2365.47,0,3.2,3,0,3,1,1,17,5,0.29,5,Morning,Medium,0
CUST06350,Female,47,Aurangabad,AI Calling,Gold,15,1,12,186,30,Detan,1,1,3,1078.48,1378.74,11162.84,5,3465.91,1,2.6,3,5,4,1,8,14,5,0.36,4,Morning,Medium,0
CUST06351,Male,58,Nashik,Walk-in,Gold,28,1,20,340,18,Detan,7,1,4,1446.35,1393.94,30794.26,3,1904.09,0,2.5,2,4,1,0,13,17,1,0.06,2,Morning,High,1
CUST06352,Female,21,Akola,Website,Silver,9,0,14,360,26,Massage,4,0,4,635.67,692.85,9656.35,2,1169.97,0,3.4,1,1,4,1,8,11,6,0.55,2,No_Preference,High,1
CUST06353,Male,22,Akola,Walk-in,Gold,29,1,27,270,13,Threading,4,0,3,1018.63,1064.66,23934.25,0,0,0,3.2,3,3,2,2,11,4,1,0.25,0,Afternoon,High,1
CUST06354,Female,58,Aurangabad,AI Calling,Silver,2,0,13,171,28,Massage,1,0,3,894.66,761.48,10054.63,0,0,1,4.1,0,3,1,2,4,2,2,1,2,Afternoon,Low,0
CUST06355,Female,62,Nashik,Walk-in,Silver,14,1,11,201,33,Haircut,6,0,4,415.8,358.15,4552.34,1,547.44,1,4.7,0,4,2,2,4,8,4,0.5,4,Morning,Low,0
CUST06356,Female,27,Mumbai,Walk-in,Gold,19,1,8,267,45,Cleanup,7,0,1,1319.35,1384.8,11217.2,1,487.77,0,2.9,2,3,2,1,1,18,6,0.33,5,Afternoon,Medium,0
CUST06357,Female,44,Solapur,AI Calling,Silver,13,1,12,275,30,Hair_Color,6,0,3,672.02,669.65,7814.49,4,993.93,0,4.9,0,2,2,2,11,3,1,0.33,2,Evening,Medium,0
CUST06358,Female,33,Aurangabad,Walk-in,Silver,13,1,1,354,180,Cleanup,5,0,2,874.14,860.26,958.85,5,2036.64,1,3.7,0,1,0,0,10,11,9,0.82,5,Evening,Medium,0
CUST06359,Female,47,Nagpur,Website,Platinum,58,1,38,204,9,Facial,4,1,1,2452.79,3154.74,102399.47,1,509.12,0,4,0,1,4,0,10,15,7,0.47,0,Weekend,Medium,0
CUST06360,Female,30,Amravati,Website,Gold,22,1,25,186,14,Keratin,3,1,2,860.49,616.46,19318.13,3,542.11,0,4.1,0,7,3,0,10,9,7,0.78,4,Weekend,Low,0
CUST06361,Male,53,Amravati,Walk-in,Silver,1,0,5,206,73,Massage,2,1,2,758.48,1041.25,3304.29,1,778.04,1,2.5,2,3,0,0,12,1,0,0,0,Morning,Medium,1
CUST06362,Female,38,Latur,Website,Silver,22,1,13,489,28,Haircut,6,0,0,377.46,473.39,4628.9,3,614.18,1,3,3,2,1,2,3,16,16,1,4,No_Preference,High,1
CUST06363,Male,62,Akola,AI Calling,Silver,21,1,5,397,73,Facial,5,0,4,417.17,553.34,1894.6,0,0,1,2.6,1,3,3,2,12,17,9,0.53,4,Morning,High,1
CUST06364,Female,57,Pune,Walk-in,Gold,14,1,28,298,13,Massage,5,1,2,1016.06,1171.99,31017.23,0,0,0,3.6,0,2,4,1,5,7,0,0,4,Afternoon,Medium,0
CUST06365,Female,62,Nagpur,Walk-in,Silver,21,1,1,448,180,Facial,7,1,3,706.26,634.77,713.22,1,619.75,1,3,3,3,0,1,7,7,0,0,1,Weekend,High,1
CUST06366,Female,32,Mumbai,Walk-in,Silver,5,0,3,314,121,Manicure,1,0,3,749.11,797.87,2355.09,2,927.27,1,4.3,1,6,0,0,8,4,0,0,5,Weekend,Medium,1
CUST06367,Male,37,Nashik,Walk-in,Silver,11,0,4,356,91,Blowout,6,0,1,742.25,751.4,3198.73,3,557.75,1,2.7,2,0,0,2,0,7,1,0.14,1,Morning,High,1
CUST06368,Male,37,Mumbai,Website,Silver,2,0,4,322,91,Waxing,7,1,3,691.53,569.79,3069.3,0,0,0,4.1,0,2,3,1,13,10,0,0,1,Morning,Medium,0
CUST06369,Female,62,Akola,Website,Silver,2,0,8,337,45,Pedicure,2,1,3,380.46,526.81,3112.27,2,1552.09,1,2.9,1,4,1,2,2,2,2,1,2,Afternoon,High,1
CUST06370,Female,22,Pune,Walk-in,Silver,16,1,8,353,45,Waxing,3,1,0,325.75,296.92,2683.04,4,1958.4,0,2.9,1,4,4,0,4,3,2,0.67,5,Weekend,High,1
CUST06371,Female,49,Nashik,AI Calling,Platinum,57,1,38,223,9,Keratin,2,0,2,1381.99,1007.8,55277.41,1,684.37,1,4.9,1,0,4,2,4,6,0,0,2,Afternoon,Medium,0
CUST06372,Male,23,Aurangabad,Walk-in,Platinum,57,1,54,316,7,Threading,5,0,4,2189.41,2281.3,122661.39,2,1475.06,1,4.6,1,4,1,2,10,8,2,0.25,2,Weekend,Medium,0
CUST06373,Female,47,Latur,Website,Silver,20,1,14,396,26,Pedicure,5,1,1,511.89,396.8,8019.13,5,817.89,1,3.6,0,3,3,2,10,4,0,0,3,Weekend,High,1
CUST06374,Female,43,Nashik,Website,Gold,23,1,15,498,24,Threading,7,0,0,808.07,1033.8,10578.53,1,619.18,1,3.6,1,3,2,1,5,3,0,0,3,Evening,High,1
CUST06375,Male,54,Akola,AI Calling,Gold,34,1,27,255,13,Massage,2,0,2,1207.53,873.21,30553.21,2,847.46,1,4.8,1,3,0,1,7,4,4,1,2,No_Preference,Medium,0
CUST06376,Male,30,Mumbai,AI Calling,Silver,21,1,3,311,121,Massage,1,1,2,430.76,316.93,1109.1,1,220.22,1,3.8,1,1,3,2,10,4,0,0,4,Weekend,Medium,0
CUST06377,Female,46,Amravati,Website,Silver,7,0,14,250,26,Manicure,1,1,3,695.45,871.52,10814.85,2,891.92,1,2.5,2,1,4,2,5,11,1,0.09,4,Afternoon,High,1
CUST06378,Female,22,Mumbai,Walk-in,Silver,7,0,13,144,28,Threading,5,1,3,798.18,629.71,10358.3,3,2292.62,1,3.5,0,7,3,1,8,1,1,1,0,No_Preference,Low,0
CUST06379,Female,42,Mumbai,Walk-in,Gold,29,1,19,194,19,Cleanup,3,1,1,1142.67,1250.49,23843.86,4,1829.53,0,2.9,3,1,4,0,2,2,1,0.5,5,No_Preference,Medium,0
CUST06380,Female,30,Mumbai,Walk-in,Gold,11,0,14,239,26,Manicure,5,1,4,786.02,893.96,11285.47,5,1507.04,0,4.7,0,4,2,2,2,5,1,0.2,3,No_Preference,Medium,0
CUST06381,Female,41,Latur,AI Calling,Platinum,44,1,18,293,20,Threading,2,0,3,1898.02,2650.7,30187.08,4,1844.08,1,4.2,0,6,0,0,5,4,3,0.75,0,No_Preference,Medium,0
CUST06382,Female,48,Akola,Website,Gold,28,1,5,453,73,Haircut,4,1,4,1471.42,1291.99,6423.92,3,1348.69,1,4.5,0,7,0,0,8,6,4,0.67,1,No_Preference,Medium,0
CUST06383,Male,37,Nagpur,Walk-in,Platinum,45,1,33,182,11,Massage,7,0,3,2454.79,2226.73,69812.44,3,1031.25,1,4.9,0,4,4,0,3,18,2,0.11,3,Weekend,Low,0
CUST06384,Male,25,Latur,Website,Platinum,42,1,22,458,16,Manicure,4,1,4,2070.92,1545.17,42615.29,4,1912.77,1,4,1,3,4,0,10,10,10,1,4,No_Preference,High,1
CUST06385,Female,26,Latur,Website,Gold,26,1,14,384,26,Massage,3,1,3,1083.1,796.32,17092.34,4,2031.19,1,4,0,6,0,1,10,14,2,0.14,0,Morning,Medium,0
CUST06386,Female,38,Akola,Walk-in,Silver,18,1,7,239,52,Keratin,3,1,3,527.49,520.42,3969.47,5,1601.62,1,3.4,2,0,0,0,4,6,4,0.67,4,Evening,Medium,0
CUST06387,Female,37,Solapur,Website,Silver,10,0,2,294,180,Blowout,3,1,3,518.47,602,977.35,3,2385.55,0,4.5,1,2,4,0,12,11,2,0.18,5,Morning,Medium,1
CUST06388,Female,32,Latur,Walk-in,Gold,22,1,27,240,13,Blowout,7,0,3,1485.37,1728.18,38387.16,5,1947.19,1,2.8,3,0,0,1,4,18,5,0.28,1,Weekend,Medium,0
CUST06389,Male,43,Nashik,Website,Gold,29,1,6,394,60,Haircut,7,1,4,1387.94,1726.2,8520.63,3,1838.72,0,2.6,2,1,4,1,13,16,13,0.81,2,Morning,High,1
CUST06390,Female,59,Solapur,Walk-in,Silver,19,1,11,247,33,Pedicure,1,1,0,552.55,595.56,6763.9,2,1499.95,1,4.3,0,2,0,0,1,16,0,0,2,Afternoon,Medium,0
CUST06391,Male,28,Akola,Website,Gold,34,1,28,315,13,Detan,7,1,1,766.16,961.78,23147.29,4,1017.36,1,4.6,1,1,2,0,1,18,8,0.44,3,Morning,Medium,0
CUST06392,Female,54,Kolhapur,Walk-in,Platinum,39,1,13,286,28,Hair_Color,5,1,0,2100.31,1735.43,30447.83,0,0,1,4.3,0,3,2,1,2,14,4,0.29,1,Morning,Medium,0
CUST06393,Female,58,Kolhapur,Walk-in,Gold,6,0,16,496,22,Haircut,2,1,4,1145.46,1310.3,15662.33,5,2040.91,1,4.3,1,4,1,0,0,13,1,0.08,3,No_Preference,High,1
CUST06394,Female,28,Nagpur,AI Calling,Silver,12,0,4,243,91,Massage,5,1,1,749.12,932.51,3425.14,4,2733.3,0,4.5,1,1,1,1,8,4,0,0,2,Evening,Medium,0
CUST06395,Female,44,Aurangabad,AI Calling,Gold,23,1,28,156,13,Haircut,7,1,3,1050.47,1155.19,27152.61,5,2826.16,1,3,1,2,1,2,12,3,2,0.67,3,Morning,Medium,0
CUST06396,Male,47,Latur,Website,Silver,6,0,4,280,91,Massage,2,0,0,888.61,1072.25,3368.6,4,1776.87,1,4.8,0,2,4,0,3,11,8,0.73,2,Evening,Medium,1
CUST06397,Female,36,Mumbai,Website,Silver,1,0,9,500,40,Hair_Color,7,0,1,893.3,713.86,8389.11,5,2165.78,1,4.9,1,2,3,0,2,1,0,0,0,Morning,High,1
CUST06398,Male,51,Aurangabad,Walk-in,Gold,32,1,20,279,18,Pedicure,7,1,0,1275.18,1288.08,27947.57,5,2669.28,1,4.5,0,5,3,2,6,10,8,0.8,1,Weekend,Medium,1
CUST06399,Female,55,Aurangabad,Walk-in,Gold,21,1,12,357,30,Facial,4,0,4,1285.89,1666.43,14695.31,0,0,1,3.7,0,6,0,1,4,14,9,0.64,3,Evening,Medium,1
CUST06400,Female,40,Solapur,Website,Silver,19,1,7,420,52,Facial,7,0,1,430.17,396.84,3185.36,0,0,1,3.8,0,7,0,2,1,12,7,0.58,0,Evening,High,1
CUST06401,Female,18,Nashik,Website,Platinum,38,1,54,283,7,Massage,5,0,3,1636.64,2175.54,99636.79,5,1780.25,0,2.7,2,1,3,1,13,2,1,0.5,1,Weekend,High,1
CUST06402,Female,20,Kolhapur,Walk-in,Silver,13,1,6,187,60,Detan,2,0,2,740.41,1030.36,4496.17,0,0,1,4.7,0,1,1,0,3,1,1,1,2,Evening,Low,0
CUST06403,Male,20,Amravati,AI Calling,Gold,19,1,21,187,17,Massage,2,1,3,1243.72,991.99,26526.5,1,177.28,1,2.5,2,3,1,1,6,19,18,0.95,0,No_Preference,Medium,0
